"_id","_labels","betweenness","days","id","louvain","mature","node2vec","pageRank","partner","triangles","views","_start","_end","_type"
"84786",":User","22990.434084538272","2279","781","736","False","[1.4030154943466187,-0.4373277425765991]","1.1713740244859057","True","1453","3242219",,,
"84787",":User","372.4926393482669","712","812","338","True","[0.8929455280303955,0.20681503415107727]","0.24661472357738815","False","213","7375",,,
"84788",":User","46894.22662150714","1896","290","817","False","[1.1938444375991821,-0.4896893799304962]","0.9473682620431596","True","8762","116392808",,,
"84789",":User","66.79136020743285","1258","969","817","False","[-0.5520285367965698,-0.49548110365867615]","0.1744651402460161","False","17","923",,,
"84790",":User","620.5457880339794","1770","1501","338","True","[0.43815210461616516,-1.165584921836853]","0.5667572153584521","True","266","180299",,,
"84791",":User","304.109945274995","557","1341","778","True","[0.6550699472427368,0.08805825561285019]","0.3546951378057375","False","131","184191",,,
"84792",":User","94.64533192183005","1317","347","129","False","[0.922008216381073,0.15433871746063232]","0.17141855532707434","False","30","1112",,,
"84793",":User","0.0","903","1637","1493","False","[0.10320691764354706,0.5540859699249268]","0.17846534852759996","False","0","1362",,,
"84794",":User","1052.223731353192","501","1201","644","True","[0.30478981137275696,-0.6212644577026367]","0.287345252028881","False","132","2836",,,
"84795",":User","94.37790183132343","648","1135","1481","True","[0.48898521065711975,-0.8932324051856995]","0.22247482692123666","False","36","7931",,,
"84796",":User","130.75166248093535","2413","653","146","False","[0.6440404057502747,-0.5250833034515381]","0.15154627856658218","True","9","461239",,,
"84797",":User","410.08601332790647","272","209","817","False","[-0.5437168478965759,-0.3462636470794678]","0.16413267168751425","False","16","22926",,,
"84798",":User","0.0","531","591","817","False","[0.7099448442459106,-0.04093259945511818]","0.16281160728722932","False","1","7362",,,
"84799",":User","0.0","2121","714","1499","False","[-0.5380644202232361,0.08608703315258026]","0.15160731139333672","False","0","7937",,,
"84800",":User","0.0","1436","729","674","False","[-0.5157651305198669,0.36085405945777893]","0.15000000000000002","False","0","2295",,,
"84801",":User","0.0","2177","301","885","True","[-0.4568790793418884,-0.5906843543052673]","0.15000000000000002","False","1","2628",,,
"84802",":User","68.16596499289274","2171","1783","196","False","[1.525443196296692,0.0734720304608345]","0.8318788984505722","False","81","15316",,,
"84803",":User","12.79340546592549","1449","419","817","False","[0.08351372182369232,-0.2149937003850937]","0.15633511565538782","False","9","93402",,,
"84804",":User","57.03638754137659","2179","1400","1427","True","[0.3732173442840576,-0.10197456181049347]","0.39862933734521794","False","63","10807",,,
"84805",":User","21.088857512900802","1406","1093","778","False","[-0.3069920241832733,0.7252213954925537]","0.164212109485017","False","16","967",,,
"84806",":User","105.16933402101543","609","1217","674","False","[-0.3734420835971832,0.08470070362091064]","0.2090063819022322","False","48","30582",,,
"84807",":User","2.0898281457104986","2128","1030","960","True","[0.7050667405128479,-0.2569018602371216]","0.1569683187269031","False","3","6190",,,
"84808",":User","147.01868818007554","1360","1622","778","False","[0.6047558188438416,-0.637266993522644]","0.38558461615392875","False","39","3734",,,
"84809",":User","0.0","862","1885","1509","True","[0.25112470984458923,0.28049618005752563]","0.1554680255473549","False","0","8055",,,
"84810",":User","682.0730095019389","2564","1224","146","False","[0.32268181443214417,-0.0466277115046978]","0.30740926750514097","False","220","6103",,,
"84811",":User","0.0","545","668","817","False","[0.9725257158279419,-0.673843502998352]","0.15000000000000002","False","8","217",,,
"84812",":User","7227.101510828642","688","1621","338","False","[1.2876521348953247,-0.6549132466316223]","1.3447221614131495","True","3416","2224383",,,
"84813",":User","15.010394005431017","512","1669","778","True","[0.46168026328086853,-0.42659470438957214]","0.5777936064667635","True","75","159640",,,
"84814",":User","8.465920977058635","845","456","219","False","[0.026381760835647583,-0.5342076420783997]","0.15250786895580598","False","7","5054",,,
"84815",":User","68.78700200911565","851","1033","778","True","[0.049746859818696976,0.580424427986145]","0.20344166489831234","False","32","4674",,,
"84816",":User","0.0","3041","157","1516","True","[0.22638413310050964,-0.5583081245422363]","0.1527119716962261","False","0","3134",,,
"84817",":User","23.85616286909456","810","1213","192","False","[0.25843462347984314,-0.22079792618751526]","0.16049152955151522","False","17","11472",,,
"84818",":User","0.0","1559","1689","1518","False","[0.3656252920627594,0.4824643135070801]","0.15513616620490195","False","0","2548",,,
"84819",":User","327.66452257207703","1463","1463","896","False","[0.23382341861724854,-0.26705610752105713]","0.15328699730273915","False","1","8352",,,
"84820",":User","57.936840876370084","814","802","817","True","[0.8207277059555054,-0.32167285680770874]","0.1598120972767172","False","50","5742",,,
"84821",":User","7292.980815705999","1617","1433","338","False","[1.3701159954071045,-0.7167773842811584]","2.70569957179594","True","1917","4757210",,,
"84822",":User","486.33882776130895","597","1065","817","False","[0.5707213878631592,0.14692741632461548]","0.19556101708052862","False","30","1642",,,
"84823",":User","0.16666666666666666","1809","140","669","True","[0.20432153344154358,-0.16276803612709045]","0.1517863436687586","False","5","4004",,,
"84824",":User","0.0","1141","1362","1524","False","[-0.4448830485343933,0.8445607423782349]","0.1525836347389692","False","0","544",,,
"84825",":User","3400.3193575447694","1379","1821","1275","False","[1.2823774814605713,-0.8679171800613403]","14.269985927905086","True","3131","2329443",,,
"84826",":User","0.0","564","58","817","False","[-0.648000180721283,0.7777652144432068]","0.15000000000000002","False","42","3084",,,
"84827",":User","4253.9635886031665","2041","195","778","True","[0.5994955897331238,-0.7319735884666443]","0.23617092513324323","True","1355","663071",,,
"84828",":User","9.165019030686755","2107","1866","55","True","[1.3974826335906982,-0.5822762846946716]","1.4359423333436405","False","92","3691",,,
"84829",":User","3.6605604071730626","1556","234","817","False","[-0.6896166801452637,0.34470462799072266]","0.1507247949738496","False","93","15657",,,
"84830",":User","118.47833591765763","690","1056","817","True","[0.4009147882461548,-0.27488526701927185]","0.19430651379658903","False","151","4479",,,
"84831",":User","0.0","2011","296","674","False","[-0.6015318036079407,-0.5804986953735352]","0.15000000000000002","False","0","752",,,
"84832",":User","140.52440157338833","878","562","452","False","[-0.24792522192001343,-0.3120672106742859]","0.16483963907395938","False","14","22256",,,
"84833",":User","91.07676340723555","357","614","219","False","[0.01502030249685049,-0.8403900265693665]","0.3125161958396645","False","0","1222",,,
"84834",":User","30.707804960186667","2746","1670","146","True","[0.9147865176200867,-0.26251235604286194]","0.47533171764168314","False","5","52951",,,
"84835",":User","100.43971045598622","2322","1398","817","False","[-0.41277822852134705,-0.5011332631111145]","0.17114381029627015","False","35","6032",,,
"84836",":User","45.18115231946268","1292","1788","192","False","[0.27803701162338257,-0.9384752511978149]","0.4548892216205069","False","15","496",,,
"84837",":User","680.58358828708","1668","680","1859","False","[0.954535961151123,-0.23110240697860718]","0.3502374073770625","False","15","31565",,,
"84838",":User","243.11039996306485","635","1371","1601","True","[0.1012677252292633,-0.5716791152954102]","0.1897925694308985","False","185","42073",,,
"84839",":User","616.2614888979678","1805","1719","736","False","[1.206018090248108,-0.49550408124923706]","0.7240939372650539","False","27","40663",,,
"84840",":User","3900.439124213879","1744","1694","778","True","[1.2343608140945435,-0.5035889148712158]","0.8112052359110089","True","182","1487978",,,
"84841",":User","46.02561689884041","784","541","817","False","[0.15056270360946655,-0.25986212491989136]","0.15611474872383213","False","30","1861",,,
"84842",":User","0.0","153","865","1542","False","[-0.1611114889383316,-0.5798622369766235]","0.15172635679296054","False","0","386",,,
"84843",":User","631.4908331459241","1383","877","80","False","[0.4631098508834839,0.471608966588974]","0.1921522478157144","False","100","6221",,,
"84844",":User","1197.4054643465518","893","592","129","True","[0.782545804977417,0.48365944623947144]","0.23287508290917902","False","43","19064",,,
"84845",":User","276.5228508367322","428","1369","338","True","[0.471757709980011,-0.780610978603363]","0.18404680858354924","False","165","32632",,,
"84846",":User","0.0","637","12","1546","False","[0.7844916582107544,-0.7461491227149963]","0.21746250822283522","False","14","19156",,,
"84847",":User","0.0","1955","10","674","False","[0.302889883518219,-0.6281887888908386]","0.15000000000000002","False","7","2748",,,
"84848",":User","87.47662624842026","1897","1358","129","False","[0.6576169729232788,0.7423924207687378]","0.16472208259590865","False","67","4392",,,
"84849",":User","4185.746599596505","919","923","778","True","[0.9838114976882935,-0.8552672863006592]","0.4682852601526026","False","1062","53510",,,
"84850",":User","0.0","2272","44","55","False","[0.6753495931625366,0.0737827941775322]","0.15000000000000002","False","118","2347",,,
"84851",":User","0.0","668","1703","1551","False","[-0.846079409122467,-0.8029599785804749]","0.17237546382618604","False","1","506",,,
"84852",":User","42.24860853207634","444","1130","778","True","[0.880122721195221,0.0917728990316391]","0.28008363792525653","False","0","2891",,,
"84853",":User","34.48077603675692","264","909","817","False","[-0.13307307660579681,-0.5620314478874207]","0.1682462522301501","False","69","555",,,
"84854",":User","10.832615530855316","2808","473","817","True","[0.7116721868515015,0.3031633198261261]","0.15769937094822775","False","55","3521",,,
"84855",":User","7749.7606851035225","493","894","736","False","[1.0726028680801392,-1.102474331855774]","0.8657930537164477","True","806","1833997",,,
"84856",":User","798.6512738543527","1500","102","146","False","[0.3587475121021271,0.3161299526691437]","0.17004535735481946","True","825","1876198",,,
"84857",":User","168.79129499253003","1950","664","778","True","[0.7200921177864075,0.4837438464164734]","0.16049628760743334","False","15","107604",,,
"84858",":User","0.0","1195","1910","1558","False","[1.5379385948181152,-0.6684055924415588]","2.4515737273563443","False","61","1294",,,
"84859",":User","247.56064889289388","608","1310","817","True","[0.6852946281433105,0.12736812233924866]","0.2493591294921948","False","145","12374",,,
"84860",":User","11278.17411884128","1359","1758","1275","False","[1.3560048341751099,-0.7823923230171204]","13.912825945776598","True","5522","4397521",,,
"84861",":User","0.09071279315106494","1818","1331","817","False","[0.5088434219360352,0.22586342692375183]","0.1687699657400011","False","9","1842",,,
"84862",":User","103.36901312830067","881","70","1649","False","[0.8135843873023987,0.4039451777935028]","0.15115058400743764","False","199","25136",,,
"84863",":User","0.0","2138","760","1563","False","[1.0064826011657715,0.6364668011665344]","0.17161494957695636","False","1","3397",,,
"84864",":User","1115.4074153186373","2051","816","736","False","[0.05771985650062561,-0.6710672378540039]","0.21830384083883242","False","223","460",,,
"84865",":User","179.4430679532298","875","789","817","False","[0.2851206958293915,-0.8458175659179688]","0.16694399876692423","False","126","2338",,,
"84866",":User","10.631847515584655","2440","646","1593","False","[0.5087330341339111,0.4669892489910126]","0.1524345395166193","False","0","691",,,
"84867",":User","3243.729340218301","2054","1763","736","True","[1.2516893148422241,-0.9227715134620667]","6.858692164587718","True","1727","1581600",,,
"84868",":User","197.41700457655705","3150","359","192","False","[0.5564907193183899,-0.8645389676094055]","0.166288546618354","False","48","3412",,,
"84869",":User","75.72801384298388","1990","483","817","True","[0.9526947140693665,0.19457311928272247]","0.16227159206215988","False","117","17036",,,
"84870",":User","0.0","775","1813","1570","False","[-0.8034839630126953,-0.8345813751220703]","0.15523983063965388","False","0","195",,,
"84871",":User","404.6520140356837","809","507","338","True","[0.32273468375205994,-1.0231901407241821]","0.16909596226350682","True","422","187209",,,
"84872",":User","0.0","798","1690","1572","False","[0.2355612814426422,0.4322519600391388]","0.16287740108094165","False","1","18926",,,
"84873",":User","179.94703589477592","3047","778","338","False","[0.36901387572288513,-0.7471759915351868]","0.16550752505504882","False","57","12233",,,
"84874",":User","183.54757625662143","646","400","338","False","[0.5562295317649841,-0.48408767580986023]","0.16924145852948935","False","89","28124",,,
"84875",":User","324.7631581449813","1812","875","674","True","[-0.05317624658346176,-1.0515716075897217]","0.20333637485698713","False","13","1628",,,
"84876",":User","6.675722851773988","360","1407","736","False","[0.29312682151794434,-0.018811138346791267]","0.2073481457434028","False","38","1700",,,
"84877",":User","0.0","1359","1613","1577","False","[0.8674178123474121,-0.45367610454559326]","0.19923048110067063","False","4","4242",,,
"84878",":User","1722.019044010718","550","1306","674","False","[0.3862329423427582,-0.17223970592021942]","0.3045432708440007","False","60","1782",,,
"84879",":User","0.0","672","1069","129","False","[1.0938036441802979,0.21268205344676971]","0.15000000000000002","False","0","458",,,
"84880",":User","1732.6045776680387","2078","726","338","True","[1.1927833557128906,0.30177101492881775]","0.23606610869111125","False","696","47772",,,
"84881",":User","0.0","1180","1546","1581","False","[-0.5009316205978394,-0.10745254158973694]","0.22548305682644876","False","0","2030",,,
"84882",":User","234.14288244901036","909","1528","817","False","[0.9631714224815369,-0.8253783583641052]","0.3499350969257454","False","96","9219",,,
"84883",":User","9937.059567111268","960","654","338","True","[0.5765073299407959,-1.1686789989471436]","0.5303012679135729","True","2762","338594",,,
"84884",":User","416.1818159578507","2378","1189","452","False","[0.29223811626434326,-0.9422078132629395]","0.22547846712284808","False","33","50472",,,
"84885",":User","57.21758610005768","2445","1695","447","False","[0.2807517647743225,-0.90495365858078]","0.2719359758882244","False","14","2448",,,
"84886",":User","179.98081462462275","388","1778","1262","True","[0.2671937346458435,-1.125832438468933]","0.5111248712969982","False","63","20325",,,
"84887",":User","121.0915810978075","453","916","338","False","[-0.06064659357070923,-0.43052610754966736]","0.18849894223075492","False","61","5613",,,
"84888",":User","0.7137045230230099","1190","1054","799","False","[1.0815154314041138,-0.4480988383293152]","0.153994025931662","False","1","1366",,,
"84889",":User","39.08460656629515","1884","1327","736","True","[0.8480653762817383,-0.8280866146087646]","0.18916554358175178","False","15","3689",,,
"84890",":User","0.0","842","1772","1590","True","[-0.16709236800670624,-0.3036957383155823]","0.2992662666708446","False","1","3609",,,
"84891",":User","243.19725975598516","1931","753","190","False","[1.2302048206329346,-0.8039203882217407]","2.92507445891164","False","260","11294",,,
"84892",":User","993.7418725085274","3113","1839","55","True","[0.8059248328208923,-0.4416767954826355]","0.5251710296908024","False","174","11846",,,
"84893",":User","0.0","1261","1165","1593","False","[0.6021936535835266,0.2627917230129242]","0.2844761887771649","False","0","4543",,,
"84894",":User","0.4555244241987541","1562","1497","338","False","[0.21477040648460388,-0.512727677822113]","0.1521489632293529","False","0","6637",,,
"84895",":User","63.389650999092694","951","124","338","False","[-0.20733681321144104,-0.5304860472679138]","0.15725835487947804","False","265","39837",,,
"84896",":User","0.0","368","89","452","False","[0.2741352915763855,0.3614577353000641]","0.15000000000000002","False","7","701",,,
"84897",":User","10930.777833495378","1904","1086","146","True","[0.9283120632171631,-0.8352423906326294]","0.9496150064848415","True","954","6291491",,,
"84898",":User","5.040370812598211","879","299","55","False","[0.5241811275482178,-0.18868643045425415]","0.15043538147411778","False","55","4860",,,
"84899",":User","0.0","1593","81","1599","False","[-0.7002056241035461,0.16513900458812714]","0.15333628923188727","False","0","477",,,
"84900",":User","371.1484888915566","1331","1392","1649","False","[1.3539854288101196,-0.6439691781997681]","1.634445424357108","False","393","23685",,,
"84901",":User","0.0","441","1817","1601","False","[1.028820276260376,-1.0144199132919312]","1.1816906920530672","False","16","164",,,
"84902",":User","80.27890093724847","1856","52","129","True","[1.404131293296814,-0.5568825602531433]","1.7843040044964111","False","240","4224",,,
"84903",":User","219.5769230769231","2669","394","219","True","[1.0914883613586426,-0.6943873763084412]","0.1524345395166193","False","0","3629",,,
"84904",":User","1602.9840354916194","2402","207","338","False","[1.0272068977355957,-0.8177850842475891]","0.20100258801950707","True","765","727872",,,
"84905",":User","0.0","1635","1508","1605","False","[-0.5692841410636902,-0.9279880523681641]","0.28940250270951867","False","0","804",,,
"84906",":User","909.3778249072195","1817","398","338","True","[-0.15028463304042816,-0.9094415903091431]","0.19395784827886386","False","392","61764",,,
"84907",":User","65.37554953810134","1900","142","817","False","[0.8525320291519165,-0.6285951137542725]","0.15116017644805954","False","53","3912",,,
"84908",":User","0.0","1168","1828","1608","False","[-0.12139840424060822,-1.0051363706588745]","0.22351293235881114","False","0","5511",,,
"84909",":User","838.6621126741289","1211","1741","115","True","[1.2228639125823975,-0.7336962819099426]","1.2709571646554876","False","409","27659",,,
"84910",":User","11.978094562635754","1159","1125","817","False","[0.513068437576294,0.21960042417049408]","0.1823613683709063","False","21","1903",,,
"84911",":User","0.0","576","813","1611","False","[-0.5111138224601746,-0.45498692989349365]","0.1541695134119613","False","1","7229",,,
"84912",":User","851.5898812797124","711","552","1649","False","[1.1787843704223633,0.14045973122119904]","0.20525650262043824","False","532","325",,,
"84913",":User","544.0726391971888","1708","104","338","False","[-0.04457882046699524,-0.010954448021948338]","0.153304857212934","False","218","12729",,,
"84914",":User","2.7141275365568367","1997","1094","778","False","[0.5718152523040771,0.20623518526554108]","0.16900751023793856","False","3","1018",,,
"84915",":User","45.48318198274194","269","896","736","False","[0.8833394646644592,-0.9409173130989075]","0.8744453012241477","False","116","113",,,
"84916",":User","82.69697252306902","693","742","778","True","[0.8559972643852234,0.28360500931739807]","0.17863542077421993","False","37","5678",,,
"84917",":User","3543.052896605281","1303","1127","338","True","[0.943243145942688,-0.5265096426010132]","0.5180937108437621","False","1170","5542",,,
"84918",":User","1346.6253869798602","1236","1301","778","False","[1.0548851490020752,0.05780049040913582]","0.43069670538869625","False","402","2274",,,
"84919",":User","0.0","2424","1237","1619","False","[-0.7114735245704651,0.258156955242157]","0.1558066855626263","False","0","1637",,,
"84920",":User","0.0","1547","1795","1620","True","[-0.15610948204994202,0.7995973229408264]","0.2095152503655974","False","1","6519",,,
"84921",":User","0.0","1169","14","817","False","[-0.21423226594924927,-0.9955028295516968]","0.15000000000000002","False","86","2421",,,
"84922",":User","93.39986247266509","2628","1650","219","True","[0.9685931205749512,-0.8925656080245972]","0.34691223526885334","False","6","4366",,,
"84923",":User","3.8686842608795837","1469","999","817","True","[0.5803261399269104,-0.35113468766212463]","0.15970835296783703","False","2","48512",,,
"84924",":User","6685.756014189355","1229","530","1649","True","[0.8936399817466736,-0.022459128871560097]","0.28092371484606143","False","2331","18290",,,
"84925",":User","0.0","515","1462","1625","False","[-0.5560948848724365,-0.7879106998443604]","0.15328699730273915","False","1","1429",,,
"84926",":User","1103.3315929515145","2422","1299","1096","False","[0.6851717829704285,-0.8101309537887573]","0.4048228269637466","False","3","43188",,,
"84927",":User","381.87694528385765","880","245","605","True","[0.2681513726711273,-0.40317481756210327]","0.242021804017076","False","119","24540",,,
"84928",":User","9.77324336184334","1585","783","817","False","[-0.4793959856033325,0.0508086159825325]","0.15599479680816025","False","16","506",,,
"84929",":User","0.0","1245","1770","338","False","[-0.2821095883846283,0.24389977753162384]","0.15000000000000002","False","0","39783",,,
"84930",":User","282.5471168441326","1929","1077","817","False","[0.9120599031448364,0.41086357831954956]","0.25661943392166203","False","56","1676",,,
"84931",":User","0.0","1271","366","885","False","[0.847247838973999,0.5349298715591431]","0.15000000000000002","False","17","1243",,,
"84932",":User","0.1657858325743533","1586","1282","778","False","[0.17347308993339539,-0.07934567332267761]","0.16449620041572208","False","2","948",,,
"84933",":User","38.12080536064043","1577","787","817","False","[1.0391809940338135,0.7430362701416016]","0.16086519164427837","False","21","1822",,,
"84934",":User","16.28353291831881","531","903","958","True","[-0.18907561898231506,0.09375177323818207]","0.17599253211982466","False","93","21230",,,
"84935",":User","81.33859841424331","2072","322","817","False","[-0.3575391471385956,-1.05800461769104]","0.15683516781676074","False","70","778",,,
"84936",":User","1246.2396765447213","2349","779","190","False","[0.10402270406484604,0.1831531673669815]","0.2285895722806912","False","19","10377",,,
"84937",":User","321.6521299291508","1382","1675","146","False","[-0.6279790997505188,0.5333564877510071]","0.16908655152557206","False","75","2487",,,
"84938",":User","17.722862737296218","1718","945","817","False","[0.8130326271057129,0.051093146204948425]","0.16326648261505444","False","9","6639",,,
"84939",":User","0.0","328","1261","1639","False","[0.015004758723080158,0.016753939911723137]","0.1521747752568145","False","0","196",,,
"84940",":User","158.61409991219693","2139","435","1717","False","[-0.3199974298477173,-0.8368037343025208]","0.16940827477491516","True","98","42823",,,
"84941",":User","4.620555339928619","960","1212","338","True","[0.7185975909233093,-0.7211538553237915]","0.3391638215776433","False","64","4738",,,
"84942",":User","350.1677516283327","1585","1742","1275","False","[1.1125632524490356,-0.7975949048995972]","1.3080707292337936","False","586","25425",,,
"84943",":User","0.0","1477","156","256","False","[0.13220122456550598,-0.6932786703109741]","0.15000000000000002","False","2","8201",,,
"84944",":User","374.9797530451059","1929","291","129","True","[0.986393928527832,0.020979290828108788]","0.16836220297309729","False","559","52886",,,
"84945",":User","657.7307259515637","1079","1047","338","True","[0.23008884489536285,0.17614524066448212]","0.24073942282901795","False","284","10579",,,
"84946",":User","1.7772462241381333","1607","121","674","False","[0.44754278659820557,0.5763868689537048]","0.16127008946496066","False","0","883688",,,
"84947",":User","0.0","785","655","674","False","[-0.6800787448883057,-0.3023879826068878]","0.15000000000000002","False","0","379",,,
"84948",":User","265.0784925304471","1876","1395","55","False","[0.3819338083267212,-0.2803322970867157]","0.393838204323296","False","163","5508",,,
"84949",":User","0.0","1777","1868","1649","False","[1.4554442167282104,-0.7060138583183289]","2.6024264966292234","False","122","4620",,,
"84950",":User","0.0","277","91","669","False","[-0.302401602268219,-0.1368730068206787]","0.15000000000000002","False","1","4097",,,
"84951",":User","0.0","700","1609","1651","False","[0.2587636709213257,0.66042160987854]","0.3320649876829716","False","1","14989",,,
"84952",":User","579.7572493887243","1669","686","190","True","[-0.015540581196546555,-0.33175915479660034]","0.22603412439177858","False","75","40520",,,
"84953",":User","0.0","1562","606","1017","False","[-0.5520868301391602,0.3631746172904968]","0.15000000000000002","False","0","457",,,
"84954",":User","0.0","1104","288","1654","False","[-0.5372940897941589,0.6482160687446594]","0.15582934056781142","False","0","2636",,,
"84955",":User","49.67277268938764","2073","155","338","False","[-0.7067517042160034,0.11784814298152924]","0.15489609976921576","False","47","1819",,,
"84956",":User","1969.52520588894","939","587","250","True","[0.22066697478294373,0.42131203413009644]","0.22011503201324414","False","292","59001",,,
"84957",":User","286.9226182056478","1077","776","338","True","[0.17407886683940887,-0.32616037130355835]","0.1710510268513296","False","20","1390",,,
"84958",":User","1408.4496718643888","1471","657","799","False","[0.5090367197990417,0.16725771129131317]","0.2139191493906293","False","171","2213",,,
"84959",":User","87.83784444290627","401","1819","5","True","[0.8603488802909851,-0.4018329381942749]","0.6981809060444361","False","56","8885",,,
"84960",":User","99.18448429531985","1737","337","129","True","[0.6451056599617004,-0.49116793274879456]","0.16206071603517017","False","299","2354",,,
"84961",":User","10.129442356793874","514","1530","548","False","[0.9049394726753235,-0.18551549315452576]","0.4509999783295629","False","199","3029",,,
"84962",":User","145.70879885397193","911","640","817","False","[0.6921910047531128,-0.04689490795135498]","0.17678932586436","False","173","7967",,,
"84963",":User","704.3509501674886","335","884","778","True","[-0.34656378626823425,0.1688433140516281]","0.20242087601158484","False","97","10635",,,
"84964",":User","0.0","624","1752","129","True","[0.5977799296379089,-0.7382017970085144]","0.18940315049973477","False","3","11819",,,
"84965",":User","0.7140030720913074","1364","978","80","True","[0.6958015561103821,-0.7935425639152527]","0.15722480534605843","False","4","26113",,,
"84966",":User","0.0","838","1757","1666","False","[-0.058010343462228775,-0.4593544006347656]","0.29428171796535035","False","34","335",,,
"84967",":User","0.0","939","97","1333","True","[-0.2716952860355377,-0.7494103312492371]","0.15000000000000002","False","0","1074",,,
"84968",":User","3496.0559754726164","2399","318","736","False","[0.6580810546875,-0.1907656490802765]","0.2865586119796236","True","744","3743432",,,
"84969",":User","0.0","1520","360","1017","False","[0.43833431601524353,-0.8964632749557495]","0.15000000000000002","False","7","1194",,,
"84970",":User","1852.6085968047712","1089","1492","338","False","[1.209792137145996,-0.4773358106613159]","0.7251154029639094","False","341","74008",,,
"84971",":User","0.0","461","31","958","True","[-0.24242782592773438,-0.0035076518543064594]","0.15000000000000002","False","131","36082",,,
"84972",":User","42.94010917483848","1678","1255","55","False","[0.8394558429718018,-0.5082828402519226]","0.21493572644227105","False","29","2742",,,
"84973",":User","9.273113361113491","1967","1264","817","True","[0.20936377346515656,-0.8866285681724548]","0.18388884974246184","False","17","8397",,,
"84974",":User","55.05992304304523","1495","841","447","False","[-0.03821383789181709,0.06457698345184326]","0.17521996366609235","False","28","4650",,,
"84975",":User","0.0","1533","1437","1675","False","[-0.6724936366081238,-0.10878579318523407]","0.16345287913944065","False","0","750",,,
"84976",":User","604.6327219272528","1913","1441","1649","False","[0.8991705179214478,-0.10515053570270538]","0.5219505346652897","False","552","13016",,,
"84977",":User","7.531262559177553","1179","921","817","False","[-0.1817501336336136,-0.7276211977005005]","0.24472027541927419","False","117","5982",,,
"84978",":User","1529.4394012237797","1349","852","115","True","[-0.09108929336071014,-0.8605787754058838]","0.2548444805002469","False","227","9336",,,
"84979",":User","620.8611175629756","1994","920","674","False","[0.12431594729423523,-0.25540390610694885]","0.22950853088659973","False","95","4276",,,
"84980",":User","550.8259292228248","535","1006","1126","False","[0.24327293038368225,0.3751088082790375]","0.1881267277046742","False","18","31956",,,
"84981",":User","4309.740037450004","532","1263","447","True","[1.1758456230163574,-0.7292701601982117]","1.0060091574795","True","983","1089073",,,
"84982",":User","0.0","713","1577","1682","True","[-0.21739152073860168,0.7741674184799194]","0.17112160994997272","False","0","2156",,,
"84983",":User","0.08721564090766229","2044","230","1275","False","[-0.3160732090473175,-0.8236603736877441]","0.1507247949738496","False","149","3332",,,
"84984",":User","27.741812136517872","957","85","736","False","[-0.3606075346469879,-0.6913248896598816]","0.15910714310593904","True","14","2086092",,,
"84985",":User","249.8456760450438","2600","1390","778","False","[0.672630786895752,-0.6709069609642029]","0.49712087285515894","True","26","73074",,,
"84986",":User","0.0","1471","33","778","False","[-0.1550438404083252,0.23574386537075043]","0.15000000000000002","True","508","2429821",,,
"84987",":User","8.683384090296393","2137","1611","817","False","[-0.13793908059597015,-0.3307195007801056]","0.1674821561352788","False","15","7192",,,
"84988",":User","0.0","422","449","1688","False","[0.7272792458534241,-0.5821184515953064]","0.16159090911969545","False","0","928",,,
"84989",":User","150.70273325488301","1097","1844","778","True","[1.4279828071594238,-0.5129568576812744]","2.7530514120992478","True","556","398825",,,
"84990",":User","713.5523750199868","1119","1028","1275","True","[0.9524200558662415,-0.7969194650650024]","0.28027572494276043","False","74","16508",,,
"84991",":User","7491.820827780635","1322","996","338","True","[0.8112975358963013,-0.5371472239494324]","0.6314372889547927","True","605","4800198",,,
"84992",":User","5.894527694527695","236","1378","958","True","[0.5646339654922485,-0.6913080811500549]","0.1954409801939887","False","3","3665",,,
"84993",":User","320.2916666666667","1241","490","789","False","[0.24616533517837524,0.17212152481079102]","0.1546846519288589","False","0","4139",,,
"84994",":User","0.0","930","22","674","True","[0.3295302987098694,-0.23828929662704468]","0.15000000000000002","False","25","2218",,,
"84995",":User","67.31545051940398","1417","618","858","False","[0.35452497005462646,-0.3649101257324219]","0.18428777848352315","False","2","4206",,,
"84996",":User","3588.8013890120683","2282","1631","338","False","[1.4507111310958862,-0.6184237003326416]","2.72018920436594","True","1189","1466102",,,
"84997",":User","2.298515989821275","3449","1129","778","False","[-0.3525833487510681,-0.8109328746795654]","0.1509630339407864","False","52","2133",,,
"84998",":User","26.633098960873184","720","658","817","False","[0.14502471685409546,-0.5138643383979797]","0.1977423407691788","False","8","188",,,
"84999",":User","182.11493749805254","2087","904","817","False","[0.8315386176109314,-0.7761517763137817]","0.1906969080317544","False","16","1255",,,
"85000",":User","0.0","1111","427","718","False","[0.8040944933891296,-0.9046319723129272]","0.15000000000000002","False","0","352",,,
"85001",":User","0.0","600","166","799","False","[1.104138731956482,0.0406322218477726]","0.15000000000000002","False","3","174",,,
"85002",":User","0.0","1676","1771","1702","True","[0.9311950206756592,-0.30323976278305054]","0.24868593651263154","False","1","569",,,
"85003",":User","1.2157294769850822","1634","700","176","False","[0.9949886798858643,0.32554715871810913]","0.15810135674942122","False","3","10092",,,
"85004",":User","7.11579365079365","530","927","190","False","[0.9015117287635803,0.014433846808969975]","0.3114627641584874","False","7","8282",,,
"85005",":User","505.7523675019556","2479","1785","1743","False","[1.2769625186920166,-0.6036822199821472]","1.9161156956942098","False","238","7593",,,
"85006",":User","0.0","463","736","1706","False","[-0.4668188691139221,-0.3026592433452606]","0.24649602011973762","False","7","1482",,,
